Severity;Name;Vulnerability_url;Package;Versions;CVE;GitHub Advisory;GitHub Commit;GitHub Release;GitHub Release Tag;GitHub Additional Information;GitHub PR;GitHub Issue;NVD
M;Insufficiently Protected Credentials;https://snyk.io/vuln/SNYK-PYTHON-COOKIECUTTER-564350;cookiecutter;[,0.1);;;;;;;;https://github.com/NathanUrwin/cookiecutter-git/issues/6;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-564352;pyramid;[,1.1a1);;;https://github.com/Pylons/pyramid/commit/d0f62591ceb2f6ba6efe98ccf75703e7baee687e;;;;;https://github.com/Pylons/pyramid/issues/193;
M;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-564353;pyramid;[,1.6a1);;;;;;;;;
M;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-564354;pyramid;[,1.3a1);;;;;;;https://github.com/Pylons/pyramid/pull/320;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-564355;pyramid;[,1.0a3);;;;;;;;;
M;NULL Pointer Dereference;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-564349;tensorflow;[,1.12.2);;;;;;;;;
M;Out-of-bounds Read;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-564351;tensorflow;[,2.0.0);;;;;;;;;
M;Arbitrary Code Injection;https://snyk.io/vuln/SNYK-PYTHON-IMAGEIO-564348;imageio;[,2.6.0);;;https://github.com/imageio/imageio/commit/5b398716d518cd14e8b978ea3cd8ec6c0236c1d8;;;;;;
M;HTTP Header Injection;https://snyk.io/vuln/SNYK-PYTHON-TWISTED-564357;twisted;[,19.2.0);;;https://github.com/twisted/twisted/commit/63a707ed62ec95fe0285ac061721bd5de81d2e37;;;;https://github.com/twisted/twisted/pull/999;;
L;HTTP Response Splitting;https://snyk.io/vuln/SNYK-PYTHON-WAITRESS-564339;waitress;[,0.9.0b1);;;https://github.com/Pylons/waitress/commit/4deab9f23f9eb273971da247981aa85b7a16e946;;;;https://github.com/Pylons/waitress/pull/124;https://github.com/Pylons/waitress/issues/122;
M;Insufficient Validation;https://snyk.io/vuln/SNYK-PYTHON-THRIFT-564346;thrift;[,0.9.3);;;;;;;;;
M;Incorrect Default Permissions;https://snyk.io/vuln/SNYK-PYTHON-FLASKAPPBUILDER-565889;flask-appbuilder;[,2.2.3);;;https://github.com/dpgaspar/Flask-AppBuilder/commit/08942c100174a111af41ff90e5444253b83d6294;;;;https://github.com/dpgaspar/Flask-AppBuilder/pull/1259;;
H;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-FLASKAPPBUILDER-565890;flask-appbuilder;[,1.9.3);;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-FLASKAPPBUILDER-567790;flask-appbuilder;[,1.9.0);;;;;;;https://github.com/dpgaspar/Flask-AppBuilder/pull/472;;
H;Cross-Site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-WEBARGS-564231;webargs;[6.0.0b1,6.0.0b4),[,5.5.3);CVE-2020-7965;;https://github.com/marshmallow-code/webargs/commit/74fada601a31b03dca0e4ae34c7d40246dcef598;;;;;;
H;HTTP Request Smuggling;https://snyk.io/vuln/SNYK-PYTHON-TWISTED-564121;twisted;[,20.3.0);CVE-2020-10108;;;;;;;;
H;HTTP Request Splitting;https://snyk.io/vuln/SNYK-PYTHON-TWISTED-564119;twisted;[,20.3.0);CVE-2020-10109;;;;;;;;
H;Regular Expression Denial of Service (ReDoS);https://snyk.io/vuln/SNYK-PYTHON-BLEACH-561754;bleach;[,3.1.4);CVE-2020-6817;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-BLEACH-561119;bleach;[,3.1.2);CVE-2020-6816;;https://github.com/mozilla/bleach/commit/e4e9e21e7aebff40c88fafa4319bba4636a602d9;;;;;;
H;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-561048;ansible;[,2.7.17),[2.8.0,2.8.9),[2.9.0,2.9.6);CVE-2020-10684;;;;;;;;
M;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-SVGLIB-560926;svglib;[0,0.9.4);CVE-2020-10799;;https://github.com/deeplook/svglib/commit/d6d08c4323a3656ee5ebe9a072a6e6237efde800;;;;;https://github.com/deeplook/svglib/issues/229;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-560367;ansible;[2.7,2.7.17),[2.8.0a1,2.8.11),[2.9.0b1,2.9.7);CVE-2020-1740;;;;;;https://github.com/ansible/ansible/pull/68644;https://github.com/ansible/ansible/issues/67798;
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-560368;ansible;[2.7,2.7.17),[2.8.0a1,2.8.11),[2.9.0b1,2.9.7);CVE-2020-1735;;;;;;https://github.com/ansible/ansible/pull/68720;https://github.com/ansible/ansible/issues/67793;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-560366;ansible;[2.7.0,2.7.17),[2.8.0,2.8.11),[2.9.0,2.9.7);CVE-2020-1738;;;;;;https://github.com/ansible/ansible/pull/67808;https://github.com/ansible/ansible/issues/67796;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-560365;ansible;[2.7.0,2.7.17),[2.8.0,2.8.11),[2.9.0,2.9.7);CVE-2020-1736;;https://github.com/ansible/ansible/commit/dc79528cc6609ccef41a4e9708973b992851ab31;;;;;https://github.com/ansible/ansible/issues/67794;
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-DRFJWT-560361;drf-jwt;[1.15.0,1.15.1);CVE-2020-10594;;;;;;;https://github.com/Styria-Digital/django-rest-framework-jwt/issues/36;
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-WAGTAIL2FA-560315;wagtail-2fa;[,1.4.1);CVE-2020-5240;;https://github.com/labd/wagtail-2fa/commit/ac23550d33b7436e90e3beea904647907eba5b74;;;;;;
H;Arbitrary File Read;https://snyk.io/vuln/SNYK-PYTHON-DOCUTILS-560328;docutils;[0.5, 0.6);CVE-2009-5042;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2009-5042
M;Race Condition;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-559860;ansible;[,2.7.17),[2.8.0,2.8.9),[2.9.0,2.9.6);CVE-2020-1733;;;;;;https://github.com/ansible/ansible/pull/68921;https://github.com/ansible/ansible/issues/67791;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-560128;ansible;[2.7,2.7.17),[2.8.0a1,2.8.11),[2.9.0b1,2.9.7);CVE-2020-1739;;;;;;https://github.com/ansible/ansible/pull/67829;https://github.com/ansible/ansible/issues/67797;
M;Arbitrary File Write via Archive Extraction (Zip Slip);https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-559542;ansible;[,2.7.17),[2.8.0,2.8.9),[2.9.0,2.9.6);CVE-2020-1737;;;;;;https://github.com/ansible/ansible/pull/67799;https://github.com/ansible/ansible/issues/67795;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-URLLIB3-559452;urllib3;[1.25.2, 1.25.8);CVE-2020-7212;;;;;;;;
H;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-559326;django;[3.0.0,3.0.4),[2.2.0,2.2.11),[,1.11.29);CVE-2020-9402;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MARKDOWNEDITOR-559226;markdown-editor;[0,];;;;;;;https://github.com/ncornette/Python-Markdown-Editor/pull/22;;
H;Arbitrary Command Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-559165;ansible;[2.7.0,2.7.17),[2.8.0,2.8.11),[2.9.0,2.9.7);CVE-2020-1734;;;;;;;https://github.com/ansible/ansible/issues/67792;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-559099;ansible;[2.7,2.7.17),[2.8.0a1,2.8.11),[2.9.0b1,2.9.7);CVE-2020-1746;;;;;;https://github.com/ansible/ansible/pull/68714;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PYYAML-559098;pyyaml;[0,5.3.1);CVE-2020-1747;;https://github.com/yaml/pyyaml/commit/5080ba513377b6355a0502104846ee804656f1e0;;;;https://github.com/yaml/pyyaml/pull/386;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-BLEACH-552160;bleach;[,3.1.1);CVE-2020-6802;;https://github.com/mozilla/bleach/commit/996cde7a2439a2323f9c4b2567c8b8449d393351;;;;;;
M;Command Injection;https://snyk.io/vuln/SNYK-PYTHON-CODECOV-552149;codecov;[,2.0.16);CVE-2019-10800;;https://github.com/codecov/codecov-python/commit/2a80aa434f74feb31242b6f213b75ce63ae97902;;;;;;
H;Improper Access Control;https://snyk.io/vuln/SNYK-PYTHON-PYYAML-550022;pyyaml;[5.1, 5.2);CVE-2019-20477;;;;;;;https://github.com/yaml/pyyaml/issues/265;
H;Regular Expression Denial of Service (ReDoS);https://snyk.io/vuln/SNYK-PYTHON-WAITRESS-544148;waitress;[1.4.2,1.4.3);CVE-2020-5236;;https://github.com/Pylons/waitress/commit/6e46f9e3f014d64dd7d1e258eaf626e39870ee1f;;;;;;
H;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-543998;django;[3.0,3.0.3),[2.2,2.2.10),[1.11,1.11.28);CVE-2020-7471;;;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-543631;tensorflow-gpu;[1.12.0, 1.15.2),[2.0.0a0, 2.0.1);CVE-2020-5215;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-977j-xj7q-2jr9;https://github.com/tensorflow/tensorflow/commit/5ac1b9e24ff6afc465756edf845d2e9660bd34bf;https://github.com/tensorflow/tensorflow/releases/tag/v1.15.2;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-543630;tensorflow-cpu;[1.12.0, 1.15.2),[2.0.0a0, 2.0.1);CVE-2020-5215;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-977j-xj7q-2jr9;https://github.com/tensorflow/tensorflow/commit/5ac1b9e24ff6afc465756edf845d2e9660bd34bf;https://github.com/tensorflow/tensorflow/releases/tag/v1.15.2;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-543629;tensorflow;[1.12.0, 1.15.2),[2.0.0a0, 2.0.1);CVE-2020-5215;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-977j-xj7q-2jr9;https://github.com/tensorflow/tensorflow/commit/5ac1b9e24ff6afc465756edf845d2e9660bd34bf;https://github.com/tensorflow/tensorflow/releases/tag/v1.15.2;;;;;
M;XML Signature Wrapping;https://snyk.io/vuln/SNYK-PYTHON-PYSAML2-543298;pysaml2;[,5.0.0);CVE-2020-5390;;https://github.com/IdentityPython/pysaml2/commit/5e9d5acbcd8ae45c4e736ac521fd2df5b1c62e25;;;;;;
H;HTTP Request Smuggling;https://snyk.io/vuln/SNYK-PYTHON-WAITRESS-543054;waitress;[,1.4.0);CVE-2019-16792;;https://github.com/Pylons/waitress/commit/575994cd42e83fd772a5f7ec98b2c56751bd3f65;;;;;;
M;Command Injection;https://snyk.io/vuln/SNYK-PYTHON-SALT-542668;salt;[2019.2.0, 2019.2.3);CVE-2019-17361;;;;;;;;
H;Execution with Unnecessary Privileges;https://snyk.io/vuln/SNYK-PYTHON-PYINSTALLER-541867;pyinstaller;[,3.6);CVE-2019-16784;https://github.com/pyinstaller/pyinstaller/security/advisories/GHSA-7fcj-pq9j-wh2r;https://github.com/pyinstaller/pyinstaller/commit/42a67148b3bdf9211fda8499fdc5b63acdd7e6cc;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-541855;apache-airflow;[,1.10.5);CVE-2019-12398;;;;;;;;
H;Integer Overflow;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-541326;pillow;[,6.2.2);CVE-2020-5310;;https://github.com/python-pillow/Pillow/commit/4e2def2539ec13e53a82e06c4b3daf00454100c4;;;;;;
H;Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-541325;pillow;[,6.2.2);CVE-2020-5311;;https://github.com/python-pillow/Pillow/commit/a79b65c47c7dc6fe623aadf09aa6192fc54548f3;;;;;;
H;Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-541324;pillow;[,6.2.2);CVE-2020-5312;;https://github.com/python-pillow/Pillow/commit/93b22b846e0269ee9594ff71a72bec02d2bea8fd;;;;;;
H;Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-541323;pillow;[,6.2.2);CVE-2020-5313;;https://github.com/python-pillow/Pillow/commit/a09acd0decd8a87ccce939d5ff65dab59e7d365b;;;;;;
M;HTTP Request Smuggling;https://snyk.io/vuln/SNYK-PYTHON-GUNICORN-541164;gunicorn;[,19.10.0),[20.0.0,20.0.1);;;https://github.com/benoitc/gunicorn/commit/c5be1bae5c42b1e600be22d0655fc3ec4e4711cb;;;;https://github.com/benoitc/gunicorn/pull/2181;https://github.com/benoitc/gunicorn/issues/2176;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PILLOW-540746;pillow;[,6.2.2);CVE-2019-19911;;;;;;;;
M;Cryptographic Issues;https://snyk.io/vuln/SNYK-PYTHON-ECDSA-540493;ecdsa;[,0.13.3);CVE-2019-14859;;;https://github.com/warner/python-ecdsa/releases/tag/python-ecdsa-0.13.3;;;;https://github.com/warner/python-ecdsa/issues/114;
H;HTTP Request Smuggling;https://snyk.io/vuln/SNYK-PYTHON-WAITRESS-539932;waitress;[,1.4.2);CVE-2019-16789;;https://github.com/Pylons/waitress/commit/11d9e138125ad46e951027184b13242a3c1de017;;;;https://github.com/github/advisory-review/pull/14604;;
H;HTTP Request Smuggling;https://snyk.io/vuln/SNYK-PYTHON-WAITRESS-538573;waitress;[,1.4.0);CVE-2019-16785;;https://github.com/Pylons/waitress/commit/8eba394ad75deaf9e5cd15b78a3d16b12e6b0eba;;;;;;
H;HTTP Request Smuggling;https://snyk.io/vuln/SNYK-PYTHON-WAITRESS-538575;waitress;[,1.4.0);CVE-2019-16786;;https://github.com/Pylons/waitress/commit/f11093a6b3240fc26830b6111e826128af7771c3;;;;;;
M;Account Hijacking;https://snyk.io/vuln/SNYK-PYTHON-DJANGOALLAUTH-564371;django-allauth;[,0.41.0);CVE-2019-19844;;;;;;;;
M;Account Hijacking;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-538244;django;[3.0.0,3.0.1),[2.2.0,2.2.9),[1.11.0,1.11.27);CVE-2019-19844;;;;;;;;
L;Heap-based Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-537867;tensorflow;[,1.15);CVE-2019-16778;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-844w-j86r-4x2j;https://github.com/tensorflow/tensorflow/commit/db4f9717c41bccc3ce10099ab61996b246099892;;;;;;
M;Privilege Escalation;https://snyk.io/vuln/SNYK-PYTHON-KEYSTONE-537036;keystone;[15.0.0, 17.0.0);CVE-2019-19687;;https://github.com/openstack/keystone/commit/17c337dbdbfb9d548ad531c2ad0483c9bce5b98f;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-VALIDATORS-536783;validators;[0.12.2,0.12.6);CVE-2019-19588;;;;;;;https://github.com/kvesteri/validators/issues/86;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-536473;ansible;[2.9.0,2.9.3),[2.8.0,2.8.8),[,2.7.16);CVE-2019-14905;;https://github.com/ansible/ansible/commit/88416b627caac5f0f4bff335d5387e0bcca938ca;;;;https://github.com/ansible/ansible/pull/65423;;
H;Arbitrary Code Injection;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-536475;ansible;[0,2.9.4);CVE-2019-14904;;https://github.com/ansible/ansible/commit/7d2ae7e3226cdc8e37aea83c202aeb0e7e5a1aec;;;;;;
M;Privilege Escalation;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-536439;django;[2.1,2.1.15),[2.2,2.2.8);CVE-2019-19118;;https://github.com/django/django/commit/11c5e0609bcc0db93809de2a08e0dc3d70b393e4;;;;;;
H;Improper Access Control;https://snyk.io/vuln/SNYK-PYTHON-WAGTAIL2FA-536385;wagtail-2fa;[,1.3.0);CVE-2019-16766;https://github.com/LabD/wagtail-2fa/security/advisories/GHSA-89px-ww3j-g2mm;https://github.com/labd/wagtail-2fa/commit/a6711b29711729005770ff481b22675b35ff5c81;;;;;;
M;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-535625;ansible;[2.8.0,2.8.6),[2.7.0,2.7.14),[,2.6.20);CVE-2019-14856;;;;;;https://github.com/ansible/ansible/pull/63351;;
L;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-ECDSA-535624;ecdsa;[,0.13.3);CVE-2019-14853;;;https://github.com/warner/python-ecdsa/releases/tag/python-ecdsa-0.13.3;;;https://github.com/warner/python-ecdsa/pull/115;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-POSTFIXMTASTSRESOLVER-536089;postfix-mta-sts-resolver;[,0.5.1);CVE-2019-16791;https://github.com/Snawoot/postfix-mta-sts-resolver/security/advisories/GHSA-h92m-42h4-82f6;;;;;;;
M;Allocation of Resources Without Limits or Throttling;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-536096;pillow;[,6.2.0);CVE-2019-16865;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2019-16865
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-NOTEBOOK-536093;notebook;[,5.5.0);CVE-2018-21030;;;https://github.com/jupyter/notebook/releases/tag/5.5.0;;;https://github.com/jupyter/notebook/pull/3341;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-535522;ansible;[2.8.0,2.8.4);CVE-2019-10217;;https://github.com/ansible/ansible/pull/59427/commits/642a3b4d3133d0cff3ea5b8300757045b2bda09d;;;;https://github.com/ansible/ansible/pull/59427;https://github.com/ansible/ansible/issues/56269;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-535490;ansible;[,2.6.19),[2.7.0, 2.7.13),[2.8.0, 2.8.4);CVE-2019-10206;;https://github.com/ansible/ansible/commit/d728127310b4f3a40ce8b9df3affb88ffaeea073;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-RPLY-559862;rply;[,0.7.4);CVE-2014-1938;;;;;;;;
M;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-ECDSA-511942;ecdsa;[,0.14);;;https://github.com/indutny/elliptic/commit/ec735edde187a43693197f6fa3667ceade751a3a;;;;https://github.com/AntonKueltz/fastecdsa/pull/60;https://github.com/AntonKueltz/fastecdsa/issues/40;
H;Double Free;https://snyk.io/vuln/SNYK-PYTHON-PSUTIL-483082;psutil;[0,5.6.7);CVE-2019-18874;;https://github.com/giampaolo/psutil/pull/1616/commits/29815d3a144a4f8a48f91e6d849ff4ba85f69cb1;;;;https://github.com/giampaolo/psutil/pull/1616;;
M;Use of Uninitialized Variable;https://snyk.io/vuln/SNYK-PYTHON-PYARROW-483026;pyarrow;[0.12.0,0.15.1);CVE-2019-12410;;;;;;https://github.com/apache/arrow/pull/5365;;
M;Use of Uninitialized Variable;https://snyk.io/vuln/SNYK-PYTHON-PYARROW-483024;pyarrow;[0.14.0,0.15.1);CVE-2019-12408;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-474624;apache-airflow;[,1.10.6);CVE-2019-12417;;;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-THRIFT-474615;thrift;[,0.13.0);CVE-2019-0205;;https://github.com/apache/thrift/commit/798e90aa8715ed0deff68ef4784926fe2be5c0ea;;;;;;
H;Incorrect Default Permissions;https://snyk.io/vuln/SNYK-PYTHON-KEYRING-559861;keyring;[,0.10);CVE-2012-5577;;;;;;;;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-474286;ansible;[2.9.0b1,2.9.1),[2.8.0,2.8.7),[,2.7.15);CVE-2019-14864;;;;;;https://github.com/ansible/ansible/pull/63527;https://github.com/ansible/ansible/issues/63522;
H;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-REPORTLAB2-473507;reportlab2;[0,];CVE-2019-17626;;;;;;;;
H;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-REPORTLABX-473508;reportlab-x;[0,];CVE-2019-17626;;;;;;;;
H;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-REPORTLAB-473444;reportlab;[0,3.5.34);CVE-2019-17626;;;;;;;;
H;Double Free;https://snyk.io/vuln/SNYK-PYTHON-GDAL-473011;gdal;[,3.0.2);CVE-2019-17545;;https://github.com/OSGeo/gdal/commit/148115fcc40f1651a5d15fa34c9a8c528e7147bb;;;;;;
H;Server-side Request Forgery (SSRF);https://snyk.io/vuln/SNYK-PYTHON-GRAPHITEWEB-472979;graphite-web;[,1.1.6);CVE-2017-18638;;;;;;https://github.com/graphite-project/graphite-web/pull/2499;https://github.com/graphite-project/graphite-web/issues/2008;
H;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-SQLALCHEMY-472637;sqlalchemy;[,0.6.7);CVE-2012-0805;;;;;;;https://github.com/sqlalchemy/sqlalchemy/issues/2116;
H;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-RPYC-471893;rpyc;[4.1.0,4.1.2);CVE-2019-16328;;;https://github.com/tomerfiliba/rpyc/releases/tag/4.1.2;;;;;
H;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-ELASTICAPM-467105;elastic-apm;[,5.1.0);CVE-2019-7617;;https://github.com/elastic/apm-agent-python/commit/47286d746e05897c6b3af8d465aa56ab1ed8d678;;;;https://github.com/elastic/apm-agent-python/pull/551;https://github.com/elastic/apm-agent-python/issues/458;
M;Arbitrary File Write via Archive Extraction (Zip Slip);https://snyk.io/vuln/SNYK-PYTHON-NLTK-460224;nltk;[,3.4.5);CVE-2019-14751;;https://github.com/nltk/nltk/commit/f59d7ed8df2e0e957f7f247fe218032abdbe9a10;;;;;;
H;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-HTTPIE-460107;httpie;[,1.0.3);CVE-2019-10751;;https://github.com/jakubroztocil/httpie/commit/df36d6255df5793129b02ac82f1010171bd8a0a8;;;;;;
H;Insufficient Randomness;https://snyk.io/vuln/SNYK-PYTHON-WERKZEUG-458931;werkzeug;[,0.15.3);CVE-2019-14806;;https://github.com/pallets/werkzeug/commit/00bc43b1672e662e5e3b8cecd79e67fc968fa246;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PYSPARK-570764;pyspark;[,2.3.3);CVE-2019-10099;;https://github.com/apache/spark/commit/09dd34cb1706f2477a89174d6a1a0f17ed5b0a65;;;;;;
M;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-456566;django;[1.11,1.11.23),[2.1,2.1.11),[2.2,2.2.4);CVE-2019-14234;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-456541;django;[1.11,1.11.23),[2.1,2.1.11),[2.2,2.2.4);CVE-2019-14233;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-456542;django;[1.11,1.11.23),[2.1,2.1.11),[2.2,2.2.4);CVE-2019-14232;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-456540;django;[1.11,1.11.23),[2.1,2.1.11),[2.2,2.2.4);CVE-2019-14235;;;;;;;;
M;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-455610;ansible;[,2.2.1.0);CVE-2016-8647;;;;;;https://github.com/ansible/ansible-modules-core/pull/5388;;
H;Sandbox Bypass;https://snyk.io/vuln/SNYK-PYTHON-JINJA2-455616;jinja2;[2.5, 2.8.1);CVE-2016-10745;;https://github.com/pallets/jinja/commit/9b53045c34e61013dc8f09b7e52a555fa16bed16;;;;;;
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-PARAMIKO-455391;paramiko;[1.5.1, 2.0.9);CVE-2018-1000805;;https://github.com/paramiko/paramiko/commit/56c96a659658acdbb873aef8809a7b508434dcce;;;;;https://github.com/paramiko/paramiko/issues/1283;
H;Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-451681;tensorflow;[1.1.0, 1.7.1);CVE-2018-10055;;https://github.com/tensorflow/tensorflow/commit/c89ab82a82585cdaa90bf4911980e9e845909e78;;;;;;
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-THRIFT-564126;thrift;[,0.10.0);CVE-2018-1320;;https://github.com/apache/thrift/commit/d973409661f820d80d72c0034d06a12348c8705e;;;;;;
H;Out-of-bounds Read;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-451671;tensorflow;[,1.7.0);CVE-2018-7574;https://github.com/tensorflow/tensorflow/blob/master/tensorflow/security/advisory/tfsa-2018-001.md;https://github.com/tensorflow/tensorflow/commit/49f73c55d56edffebde4bca4a407ad69c1cae433;;;;;;
H;Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-451670;tensorflow;[1.0.0, 1.7.1);CVE-2018-7575;https://github.com/tensorflow/tensorflow/blob/master/tensorflow/security/advisory/tfsa-2018-004.md;https://github.com/tensorflow/tensorflow/commit/2006ef57602012939dc10d7e8961925b320d3ef6;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-451669;tensorflow;[,1.6.0);CVE-2018-7576;https://github.com/tensorflow/tensorflow/blob/master/tensorflow/security/advisory/tfsa-2018-002.md;https://github.com/tensorflow/tensorflow/commit/c48431588e7cf8aff61d4c299231e3e925144df8;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-SCAPY-451666;scapy;[,2.4.1);CVE-2019-1010142;;https://github.com/secdev/scapy/pull/1409/commits/0d7ae2b039f650a40e511d09eb961c782da025d9;;;;https://github.com/secdev/scapy/pull/1409/files#diff-441eff981e466959968111fc6314fe93L1058;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-FLASK-451637;flask;[,0.12.3);CVE-2019-1010083;;;;;;https://github.com/pallets/flask/pull/2691;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-451565;apache-airflow;[,1.10.5);;;https://github.com/apache/airflow/pull/5635/commits/89f015e6c89392b6de61dab8ab90182e6ee42b74;;;;https://github.com/apache/airflow/pull/5635;;
H;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-451466;ansible;[,1.2.1);CVE-2013-2233;;;;;;;https://github.com/ansible/ansible/issues/857;
L;Access Control Bypass;https://snyk.io/vuln/SNYK-PYTHON-MYSQLCONNECTOR-451467;mysql-connector;[,2.1.6);CVE-2017-3590;;;;;;;;
